06.03.2019 1800  06.03.2019 1900,8588.0,7263.0,CH
06.03.2019 1900  06.03.2019 2000,8581.0,7614.0,CH
06.03.2019 2000  06.03.2019 2100,8412.0,7473.0,CH
06.03.2019 2100  06.03.2019 2200,7889.0,7077.0,CH
06.03.2019 2200  06.03.2019 2300,7722.0,6799.0,CH
06.03.2019 2300  07.03.2019 0000,7395.0,6843.0,CH
07.03.2019 0000  07.03.2019 0100,7387.0,6908.0,CH
07.03.2019 0100  07.03.2019 0200,7573.0,6953.0,CH
07.03.2019 0200  07.03.2019 0300,7280.0,7066.0,CH
07.03.2019 0300  07.03.2019 0400,7322.0,6921.0,CH
07.03.2019 0400  07.03.2019 0500,6707.0,7019.0,CH
07.03.2019 0500  07.03.2019 0600,7195.0,6961.0,CH
07.03.2019 0600  07.03.2019 0700,8326.0,7118.0,CH
07.03.2019 0700  07.03.2019 0800,8388.0,6980.0,CH
07.03.2019 0800  07.03.2019 0900,8708.0,7445.0,CH
07.03.2019 0900  07.03.2019 1000,8747.0,7902.0,CH
07.03.2019 1000  07.03.2019 1100,9102.0,8242.0,CH
07.03.2019 1100  07.03.2019 1200,9045.0,8448.0,CH
07.03.2019 1200  07.03.2019 1300,8645.0,8470.0,CH
07.03.2019 1300  07.03.2019 1400,8553.0,8764.0,CH
07.03.2019 1400  07.03.2019 1500,8232.0,8820.0,CH
07.03.2019 1500  07.03.2019 1600,8240.0,8777.0,CH
07.03.2019 1600  07.03.2019 1700,8106.0,8596.0,CH
07.03.2019 1700  07.03.2019 1800,7976.0,8361.0,CH
07.03.2019 1800  07.03.2019 1900,8221.0,7506.0,CH
07.03.2019 1900  07.03.2019 2000,8348.0,7661.0,CH
07.03.2019 2000  07.03.2019 2100,8447.0,7637.0,CH
07.03.2019 2100  07.03.2019 2200,7967.0,7299.0,CH
07.03.2019 2200  07.03.2019 2300,7780.0,7380.0,CH
07.03.2019 2300  08.03.2019 0000,7256.0,7199.0,CH
08.03.2019 0000  08.03.2019 0100,6887.0,7039.0,CH
08.03.2019 0100  08.03.2019 0200,7561.0,7146.0,CH
08.03.2019 0200  08.03.2019 0300,7397.0,7275.0,CH
08.03.2019 0300  08.03.2019 0400,7501.0,7170.0,CH
08.03.2019 0400  08.03.2019 0500,7024.0,7283.0,CH
08.03.2019 0500  08.03.2019 0600,7110.0,7225.0,CH
08.03.2019 0600  08.03.2019 0700,7583.0,6826.0,CH
08.03.2019 0700  08.03.2019 0800,8216.0,6929.0,CH
08.03.2019 0800  08.03.2019 0900,8480.0,7447.0,CH
08.03.2019 0900  08.03.2019 1000,8742.0,7840.0,CH
08.03.2019 1000  08.03.2019 1100,8715.0,7929.0,CH
08.03.2019 1100  08.03.2019 1200,8879.0,8030.0,CH
08.03.2019 1200  08.03.2019 1300,8540.0,8039.0,CH
08.03.2019 1300  08.03.2019 1400,8382.0,7697.0,CH
08.03.2019 1400  08.03.2019 1500,8415.0,7691.0,CH
08.03.2019 1500  08.03.2019 1600,8223.0,7488.0,CH
08.03.2019 1600  08.03.2019 1700,7485.0,7344.0,CH
08.03.2019 1700  08.03.2019 1800,7855.0,7149.0,CH
08.03.2019 1800  08.03.2019 1900,8207.0,7077.0,CH
08.03.2019 1900  08.03.2019 2000,8479.0,7456.0,CH
08.03.2019 2000  08.03.2019 2100,8129.0,7415.0,CH
08.03.2019 2100  08.03.2019 2200,7778.0,7070.0,CH
08.03.2019 2200  08.03.2019 2300,7514.0,6693.0,CH
08.03.2019 2300  09.03.2019 0000,7385.0,6759.0,CH
09.03.2019 0000  09.03.2019 0100,7487.0,7195.0,CH
09.03.2019 0100  09.03.2019 0200,7218.0,7158.0,CH
09.03.2019 0200  09.03.2019 0300,7030.0,7149.0,CH
09.03.2019 0300  09.03.2019 0400,6843.0,7050.0,CH
09.03.2019 0400  09.03.2019 0500,7479.0,7066.0,CH
09.03.2019 0500  09.03.2019 0600,7472.0,6990.0,CH
09.03.2019 0600  09.03.2019 0700,7405.0,6975.0,CH
09.03.2019 0700  09.03.2019 0800,7010.0,7133.0,CH
09.03.2019 0800  09.03.2019 0900,7017.0,6909.0,CH
09.03.2019 0900  09.03.2019 1000,7490.0,7118.0,CH
09.03.2019 1000  09.03.2019 1100,7394.0,7164.0,CH
09.03.2019 1100  09.03.2019 1200,7606.0,7271.0,CH
09.03.2019 1200  09.03.2019 1300,7529.0,7177.0,CH
09.03.2019 1300  09.03.2019 1400,7435.0,7032.0,CH
09.03.2019 1400  09.03.2019 1500,7292.0,6939.0,CH
09.03.2019 1500  09.03.2019 1600,7158.0,6996.0,CH
09.03.2019 1600  09.03.2019 1700,7368.0,7089.0,CH
09.03.2019 1700  09.03.2019 1800,7268.0,7113.0,CH
09.03.2019 1800  09.03.2019 1900,7951.0,7114.0,CH
09.03.2019 1900  09.03.2019 2000,7719.0,6865.0,CH
09.03.2019 2000  09.03.2019 2100,7386.0,6992.0,CH
09.03.2019 2100  09.03.2019 2200,7181.0,7028.0,CH
09.03.2019 2200  09.03.2019 2300,7045.0,6981.0,CH
09.03.2019 2300  10.03.2019 0000,6543.0,6603.0,CH
10.03.2019 0000  10.03.2019 0100,6574.0,6672.0,CH
10.03.2019 0100  10.03.2019 0200,6301.0,6826.0,CH
10.03.2019 0200  10.03.2019 0300,6543.0,6814.0,CH
10.03.2019 0300  10.03.2019 0400,6552.0,6780.0,CH
10.03.2019 0400  10.03.2019 0500,6765.0,6706.0,CH
10.03.2019 0500  10.03.2019 0600,6773.0,6607.0,CH
10.03.2019 0600  10.03.2019 0700,6418.0,6492.0,CH
10.03.2019 0700  10.03.2019 0800,6535.0,6487.0,CH
10.03.2019 0800  10.03.2019 0900,6728.0,6011.0,CH
10.03.2019 0900  10.03.2019 1000,6509.0,6272.0,CH
10.03.2019 1000  10.03.2019 1100,6643.0,6590.0,CH
10.03.2019 1100  10.03.2019 1200,6850.0,6634.0,CH
10.03.2019 1200  10.03.2019 1300,7885.0,6822.0,CH
10.03.2019 1300  10.03.2019 1400,7136.0,6892.0,CH
10.03.2019 1400  10.03.2019 1500,6831.0,6571.0,CH
10.03.2019 1500  10.03.2019 1600,7055.0,6899.0,CH
10.03.2019 1600  10.03.2019 1700,7089.0,6893.0,CH
10.03.2019 1700  10.03.2019 1800,7567.0,6738.0,CH
10.03.2019 1800  10.03.2019 1900,7917.0,6714.0,CH
10.03.2019 1900  10.03.2019 2000,7354.0,7019.0,CH
10.03.2019 2000  10.03.2019 2100,7885.0,6707.0,CH
10.03.2019 2100  10.03.2019 2200,7431.0,7016.0,CH
10.03.2019 2200  10.03.2019 2300,7155.0,7098.0,CH
10.03.2019 2300  11.03.2019 0000,6794.0,7044.0,CH
11.03.2019 0000  11.03.2019 0100,7088.0,7033.0,CH
11.03.2019 0100  11.03.2019 0200,6669.0,6952.0,CH
11.03.2019 0200  11.03.2019 0300,6766.0,6801.0,CH
11.03.2019 0300  11.03.2019 0400,6716.0,7037.0,CH
11.03.2019 0400  11.03.2019 0500,6646.0,7125.0,CH
11.03.2019 0500  11.03.2019 0600,7437.0,7043.0,CH
11.03.2019 0600  11.03.2019 0700,7563.0,7117.0,CH
11.03.2019 0700  11.03.2019 0800,8187.0,6756.0,CH
11.03.2019 0800  11.03.2019 0900,8776.0,7272.0,CH
11.03.2019 0900  11.03.2019 1000,8662.0,7792.0,CH
11.03.2019 1000  11.03.2019 1100,8927.0,8035.0,CH
11.03.2019 1100  11.03.2019 1200,9007.0,8179.0,CH
11.03.2019 1200  11.03.2019 1300,8835.0,8300.0,CH
11.03.2019 1300  11.03.2019 1400,8849.0,8188.0,CH
11.03.2019 1400  11.03.2019 1500,8866.0,8194.0,CH
11.03.2019 1500  11.03.2019 1600,8767.0,7900.0,CH
11.03.2019 1600  11.03.2019 1700,8667.0,7676.0,CH
11.03.2019 1700  11.03.2019 1800,8718.0,7684.0,CH
11.03.2019 1800  11.03.2019 1900,8701.0,7569.0,CH
11.03.2019 1900  11.03.2019 2000,8991.0,7866.0,CH
11.03.2019 2000  11.03.2019 2100,8745.0,7821.0,CH
11.03.2019 2100  11.03.2019 2200,8100.0,7379.0,CH
11.03.2019 2200  11.03.2019 2300,7711.0,6974.0,CH
11.03.2019 2300  12.03.2019 0000,7354.0,6767.0,CH
12.03.2019 0000  12.03.2019 0100,7324.0,6503.0,CH
12.03.2019 0100  12.03.2019 0200,7172.0,6334.0,CH
12.03.2019 0200  12.03.2019 0300,7552.0,6561.0,CH
12.03.2019 0300  12.03.2019 0400,7902.0,6605.0,CH
12.03.2019 0400  12.03.2019 0500,8115.0,7105.0,CH
12.03.2019 0500  12.03.2019 0600,8512.0,7172.0,CH
12.03.2019 0600  12.03.2019 0700,7626.0,6974.0,CH
12.03.2019 0700  12.03.2019 0800,7153.0,7198.0,CH
12.03.2019 0800  12.03.2019 0900,8695.0,7659.0,CH
12.03.2019 0900  12.03.2019 1000,8399.0,7814.0,CH
12.03.2019 1000  12.03.2019 1100,9007.0,7732.0,CH
12.03.2019 1100  12.03.2019 1200,9038.0,7836.0,CH
12.03.2019 1200  12.03.2019 1300,8565.0,7959.0,CH
12.03.2019 1300  12.03.2019 1400,8496.0,7601.0,CH
12.03.2019 1400  12.03.2019 1500,8552.0,7600.0,CH
12.03.2019 1500  12.03.2019 1600,8672.0,7489.0,CH
12.03.2019 1600  12.03.2019 1700,8289.0,7287.0,CH
12.03.2019 1700  12.03.2019 1800,8503.0,7220.0,CH
12.03.2019 1800  12.03.2019 1900,8301.0,7139.0,CH
12.03.2019 1900  12.03.2019 2000,8563.0,7531.0,CH
12.03.2019 2000  12.03.2019 2100,8058.0,7509.0,CH
12.03.2019 2100  12.03.2019 2200,8142.0,7134.0,CH
12.03.2019 2200  12.03.2019 2300,8157.0,7527.0,CH
12.03.2019 2300  13.03.2019 0000,7757.0,7490.0,CH
13.03.2019 0000  13.03.2019 0100,6514.0,7345.0,CH
13.03.2019 0100  13.03.2019 0200,6714.0,7121.0,CH
13.03.2019 0200  13.03.2019 0300,6700.0,7225.0,CH
13.03.2019 0300  13.03.2019 0400,6900.0,7096.0,CH
13.03.2019 0400  13.03.2019 0500,6945.0,7265.0,CH
13.03.2019 0500  13.03.2019 0600,6934.0,7134.0,CH
13.03.2019 0600  13.03.2019 0700,7722.0,7152.0,CH
13.03.2019 0700  13.03.2019 0800,7776.0,7418.0,CH
13.03.2019 0800  13.03.2019 0900,8675.0,7472.0,CH
13.03.2019 0900  13.03.2019 1000,8938.0,7770.0,CH
13.03.2019 1000  13.03.2019 1100,9033.0,7768.0,CH
13.03.2019 1100  13.03.2019 1200,9144.0,7912.0,CH
13.03.2019 1200  13.03.2019 1300,8991.0,7958.0,CH
13.03.2019 1300  13.03.2019 1400,8831.0,7656.0,CH
13.03.2019 1400  13.03.2019 1500,8676.0,7591.0,CH
13.03.2019 1500  13.03.2019 1600,8567.0,7654.0,CH
13.03.2019 1600  13.03.2019 1700,8523.0,7712.0,CH
13.03.2019 1700  13.03.2019 1800,8289.0,7766.0,CH
13.03.2019 1800  13.03.2019 1900,8870.0,7457.0,CH
13.03.2019 1900  13.03.2019 2000,8786.0,7671.0,CH
13.03.2019 2000  13.03.2019 2100,8297.0,7659.0,CH
13.03.2019 2100  13.03.2019 2200,8029.0,7406.0,CH
13.03.2019 2200  13.03.2019 2300,7953.0,7336.0,CH
13.03.2019 2300  14.03.2019 0000,7123.0,7116.0,CH
14.03.2019 0000  14.03.2019 0100,7034.0,7094.0,CH
14.03.2019 0100  14.03.2019 0200,7097.0,7120.0,CH
14.03.2019 0200  14.03.2019 0300,6949.0,7243.0,CH
14.03.2019 0300  14.03.2019 0400,6994.0,7187.0,CH
14.03.2019 0400  14.03.2019 0500,7234.0,7152.0,CH
14.03.2019 0500  14.03.2019 0600,7025.0,7066.0,CH
14.03.2019 0600  14.03.2019 0700,7546.0,7170.0,CH
14.03.2019 0700  14.03.2019 0800,8226.0,6962.0,CH
14.03.2019 0800  14.03.2019 0900,8908.0,7489.0,CH
14.03.2019 0900  14.03.2019 1000,8969.0,7874.0,CH
14.03.2019 1000  14.03.2019 1100,9166.0,7965.0,CH
14.03.2019 1100  14.03.2019 1200,9233.0,8112.0,CH
14.03.2019 1200  14.03.2019 1300,8931.0,8228.0,CH
14.03.2019 1300  14.03.2019 1400,8631.0,8001.0,CH
14.03.2019 1400  14.03.2019 1500,8661.0,8053.0,CH
14.03.2019 1500  14.03.2019 1600,8601.0,8005.0,CH
14.03.2019 1600  14.03.2019 1700,8474.0,8013.0,CH
14.03.2019 1700  14.03.2019 1800,8330.0,7999.0,CH
14.03.2019 1800  14.03.2019 1900,8465.0,7916.0,CH
14.03.2019 1900  14.03.2019 2000,8761.0,8024.0,CH
14.03.2019 2000  14.03.2019 2100,8121.0,7874.0,CH
14.03.2019 2100  14.03.2019 2200,7912.0,7379.0,CH
14.03.2019 2200  14.03.2019 2300,8329.0,7023.0,CH
14.03.2019 2300  15.03.2019 0000,7468.0,7022.0,CH
15.03.2019 0000  15.03.2019 0100,6957.0,7364.0,CH
15.03.2019 0100  15.03.2019 0200,6767.0,7377.0,CH
15.03.2019 0200  15.03.2019 0300,7043.0,7380.0,CH
15.03.2019 0300  15.03.2019 0400,7032.0,7237.0,CH
15.03.2019 0400  15.03.2019 0500,6852.0,7435.0,CH
15.03.2019 0500  15.03.2019 0600,6832.0,7256.0,CH
15.03.2019 0600  15.03.2019 0700,7434.0,7425.0,CH
15.03.2019 0700  15.03.2019 0800,8037.0,7222.0,CH
15.03.2019 0800  15.03.2019 0900,8704.0,7525.0,CH
15.03.2019 0900  15.03.2019 1000,8834.0,7933.0,CH
15.03.2019 1000  15.03.2019 1100,8982.0,8091.0,CH
15.03.2019 1100  15.03.2019 1200,8831.0,8167.0,CH
15.03.2019 1200  15.03.2019 1300,8398.0,8187.0,CH
15.03.2019 1300  15.03.2019 1400,8439.0,7884.0,CH
15.03.2019 1400  15.03.2019 1500,8230.0,7866.0,CH
15.03.2019 1500  15.03.2019 1600,8231.0,7732.0,CH
15.03.2019 1600  15.03.2019 1700,8262.0,7679.0,CH
15.03.2019 1700  15.03.2019 1800,7859.0,7589.0,CH
15.03.2019 1800  15.03.2019 1900,8010.0,7495.0,CH
15.03.2019 1900  15.03.2019 2000,8186.0,7455.0,CH
15.03.2019 2000  15.03.2019 2100,7743.0,7411.0,CH
15.03.2019 2100  15.03.2019 2200,7494.0,7237.0,CH
15.03.2019 2200  15.03.2019 2300,7102.0,7375.0,CH
15.03.2019 2300  16.03.2019 0000,6830.0,7051.0,CH
16.03.2019 0000  16.03.2019 0100,6890.0,7552.0,CH
16.03.2019 0100  16.03.2019 0200,6666.0,7210.0,CH
16.03.2019 0200  16.03.2019 0300,6817.0,7242.0,CH
16.03.2019 0300  16.03.2019 0400,6905.0,7140.0,CH
16.03.2019 0400  16.03.2019 0500,6396.0,7080.0,CH
16.03.2019 0500  16.03.2019 0600,6427.0,6980.0,CH
16.03.2019 0600  16.03.2019 0700,6359.0,6957.0,CH
16.03.2019 0700  16.03.2019 0800,6244.0,7032.0,CH
16.03.2019 0800  16.03.2019 0900,6883.0,6583.0,CH
16.03.2019 0900  16.03.2019 1000,7535.0,6644.0,CH
16.03.2019 1000  16.03.2019 1100,7581.0,6349.0,CH
16.03.2019 1100  16.03.2019 1200,7821.0,6378.0,CH
16.03.2019 1200  16.03.2019 1300,7703.0,6620.0,CH
16.03.2019 1300  16.03.2019 1400,7601.0,7008.0,CH
16.03.2019 1400  16.03.2019 1500,7449.0,7318.0,CH
16.03.2019 1500  16.03.2019 1600,7575.0,7162.0,CH
16.03.2019 1600  16.03.2019 1700,7574.0,7075.0,CH
16.03.2019 1700  16.03.2019 1800,7561.0,7038.0,CH
16.03.2019 1800  16.03.2019 1900,7584.0,7149.0,CH
16.03.2019 1900  16.03.2019 2000,7344.0,6648.0,CH
16.03.2019 2000  16.03.2019 2100,7530.0,6749.0,CH
16.03.2019 2100  16.03.2019 2200,7193.0,6603.0,CH
16.03.2019 2200  16.03.2019 2300,6851.0,6612.0,CH
16.03.2019 2300  17.03.2019 0000,6694.0,6086.0,CH
17.03.2019 0000  17.03.2019 0100,6453.0,6874.0,CH
17.03.2019 0100  17.03.2019 0200,6718.0,6723.0,CH
17.03.2019 0200  17.03.2019 0300,6655.0,6563.0,CH
17.03.2019 0300  17.03.2019 0400,6670.0,6532.0,CH
17.03.2019 0400  17.03.2019 0500,6851.0,6481.0,CH
17.03.2019 0500  17.03.2019 0600,6857.0,6470.0,CH
17.03.2019 0600  17.03.2019 0700,6835.0,6487.0,CH
17.03.2019 0700  17.03.2019 0800,6568.0,6455.0,CH
17.03.2019 0800  17.03.2019 0900,6751.0,6356.0,CH
17.03.2019 0900  17.03.2019 1000,6707.0,6594.0,CH
17.03.2019 1000  17.03.2019 1100,7112.0,6935.0,CH
17.03.2019 1100  17.03.2019 1200,8107.0,6932.0,CH
17.03.2019 1200  17.03.2019 1300,7859.0,6968.0,CH
17.03.2019 1300  17.03.2019 1400,8065.0,7043.0,CH
17.03.2019 1400  17.03.2019 1500,7900.0,6991.0,CH
17.03.2019 1500  17.03.2019 1600,7303.0,6839.0,CH
17.03.2019 1600  17.03.2019 1700,7094.0,6922.0,CH
17.03.2019 1700  17.03.2019 1800,7078.0,7183.0,CH
17.03.2019 1800  17.03.2019 1900,7258.0,7384.0,CH
17.03.2019 1900  17.03.2019 2000,7353.0,6831.0,CH
17.03.2019 2000  17.03.2019 2100,7304.0,6813.0,CH
17.03.2019 2100  17.03.2019 2200,7338.0,6571.0,CH
17.03.2019 2200  17.03.2019 2300,7293.0,6270.0,CH
17.03.2019 2300  18.03.2019 0000,7147.0,6209.0,CH
18.03.2019 0000  18.03.2019 0100,7027.0,5992.0,CH
18.03.2019 0100  18.03.2019 0200,6427.0,6440.0,CH
18.03.2019 0200  18.03.2019 0300,6439.0,6440.0,CH
18.03.2019 0300  18.03.2019 0400,6448.0,6702.0,CH
18.03.2019 0400  18.03.2019 0500,6523.0,6874.0,CH
18.03.2019 0500  18.03.2019 0600,7029.0,6814.0,CH
18.03.2019 0600  18.03.2019 0700,7403.0,6266.0,CH
18.03.2019 0700  18.03.2019 0800,8047.0,6905.0,CH
18.03.2019 0800  18.03.2019 0900,8522.0,7509.0,CH
18.03.2019 0900  18.03.2019 1000,8622.0,7801.0,CH
18.03.2019 1000  18.03.2019 1100,8819.0,7766.0,CH
18.03.2019 1100  18.03.2019 1200,8999.0,7847.0,CH
18.03.2019 1200  18.03.2019 1300,8852.0,7951.0,CH
18.03.2019 1300  18.03.2019 1400,8836.0,7767.0,CH
18.03.2019 1400  18.03.2019 1500,8743.0,7667.0,CH
18.03.2019 1500  18.03.2019 1600,8973.0,7514.0,CH
18.03.2019 1600  18.03.2019 1700,8644.0,7381.0,CH
18.03.2019 1700  18.03.2019 1800,8412.0,7294.0,CH
18.03.2019 1800  18.03.2019 1900,8903.0,7275.0,CH
18.03.2019 1900  18.03.2019 2000,8915.0,7551.0,CH
18.03.2019 2000  18.03.2019 2100,8298.0,7597.0,CH
18.03.2019 2100  18.03.2019 2200,8281.0,7199.0,CH
18.03.2019 2200  18.03.2019 2300,7942.0,6811.0,CH
18.03.2019 2300  19.03.2019 0000,7886.0,6665.0,CH
19.03.2019 0000  19.03.2019 0100,7346.0,6350.0,CH
19.03.2019 0100  19.03.2019 0200,6385.0,6153.0,CH
19.03.2019 0200  19.03.2019 0300,6760.0,6192.0,CH
19.03.2019 0300  19.03.2019 0400,6787.0,6093.0,CH
19.03.2019 0400  19.03.2019 0500,6765.0,6183.0,CH
19.03.2019 0500  19.03.2019 0600,8138.0,6116.0,CH
19.03.2019 0600  19.03.2019 0700,7471.0,6281.0,CH
19.03.2019 0700  19.03.2019 0800,7829.0,6982.0,CH
19.03.2019 0800  19.03.2019 0900,8491.0,7396.0,CH
19.03.2019 0900  19.03.2019 1000,8636.0,7627.0,CH
19.03.2019 1000  19.03.2019 1100,8435.0,7584.0,CH
19.03.2019 1100  19.03.2019 1200,8656.0,7599.0,CH
19.03.2019 1200  19.03.2019 1300,8448.0,7609.0,CH
19.03.2019 1300  19.03.2019 1400,8260.0,7339.0,CH
19.03.2019 1400  19.03.2019 1500,8170.0,7293.0,CH
19.03.2019 1500  19.03.2019 1600,7781.0,7145.0,CH
19.03.2019 1600  19.03.2019 1700,7779.0,7014.0,CH
19.03.2019 1700  19.03.2019 1800,8280.0,6964.0,CH
19.03.2019 1800  19.03.2019 1900,8606.0,6969.0,CH
19.03.2019 1900  19.03.2019 2000,8389.0,7301.0,CH
19.03.2019 2000  19.03.2019 2100,8010.0,7464.0,CH
19.03.2019 2100  19.03.2019 2200,7821.0,7123.0,CH
19.03.2019 2200  19.03.2019 2300,7346.0,6734.0,CH
19.03.2019 2300  20.03.2019 0000,6916.0,6747.0,CH
20.03.2019 0000  20.03.2019 0100,6385.0,6504.0,CH
20.03.2019 0100  20.03.2019 0200,6723.0,6566.0,CH
20.03.2019 0200  20.03.2019 0300,6729.0,6566.0,CH
20.03.2019 0300  20.03.2019 0400,6814.0,6560.0,CH
20.03.2019 0400  20.03.2019 0500,6518.0,6726.0,CH
20.03.2019 0500  20.03.2019 0600,7731.0,6699.0,CH
20.03.2019 0600  20.03.2019 0700,7789.0,6889.0,CH
20.03.2019 0700  20.03.2019 0800,7233.0,7286.0,CH
20.03.2019 0800  20.03.2019 0900,8522.0,7730.0,CH
20.03.2019 0900  20.03.2019 1000,8670.0,7897.0,CH
20.03.2019 1000  20.03.2019 1100,8708.0,7857.0,CH
20.03.2019 1100  20.03.2019 1200,8659.0,7813.0,CH
20.03.2019 1200  20.03.2019 1300,8100.0,7841.0,CH
20.03.2019 1300  20.03.2019 1400,8294.0,7555.0,CH
20.03.2019 1400  20.03.2019 1500,7985.0,7538.0,CH
20.03.2019 1500  20.03.2019 1600,7859.0,7284.0,CH
20.03.2019 1600  20.03.2019 1700,7800.0,7160.0,CH
20.03.2019 1700  20.03.2019 1800,7913.0,7045.0,CH
20.03.2019 1800  20.03.2019 1900,8417.0,7055.0,CH
20.03.2019 1900  20.03.2019 2000,8454.0,7437.0,CH
20.03.2019 2000  20.03.2019 2100,8176.0,7655.0,CH
20.03.2019 2100  20.03.2019 2200,7672.0,7329.0,CH
20.03.2019 2200  20.03.2019 2300,7506.0,6888.0,CH
20.03.2019 2300  21.03.2019 0000,7206.0,6725.0,CH
21.03.2019 0000  21.03.2019 0100,7019.0,6455.0,CH
21.03.2019 0100  21.03.2019 0200,7232.0,6506.0,CH
21.03.2019 0200  21.03.2019 0300,7245.0,6632.0,CH
21.03.2019 0300  21.03.2019 0400,7208.0,6622.0,CH
21.03.2019 0400  21.03.2019 0500,7113.0,6628.0,CH
21.03.2019 0500  21.03.2019 0600,7308.0,6530.0,CH
21.03.2019 0600  21.03.2019 0700,7890.0,6682.0,CH
21.03.2019 0700  21.03.2019 0800,8273.0,7145.0,CH
21.03.2019 0800  21.03.2019 0900,8802.0,7616.0,CH
21.03.2019 0900  21.03.2019 1000,8502.0,7781.0,CH
21.03.2019 1000  21.03.2019 1100,8813.0,7742.0,CH
21.03.2019 1100  21.03.2019 1200,8818.0,7955.0,CH
21.03.2019 1200  21.03.2019 1300,8410.0,8250.0,CH
21.03.2019 1300  21.03.2019 1400,8182.0,7940.0,CH
21.03.2019 1400  21.03.2019 1500,8019.0,7791.0,CH
21.03.2019 1500  21.03.2019 1600,7561.0,7598.0,CH
21.03.2019 1600  21.03.2019 1700,7506.0,7311.0,CH
21.03.2019 1700  21.03.2019 1800,7571.0,6921.0,CH
21.03.2019 1800  21.03.2019 1900,7826.0,6878.0,CH
21.03.2019 1900  21.03.2019 2000,7955.0,7246.0,CH
21.03.2019 2000  21.03.2019 2100,8297.0,7528.0,CH
21.03.2019 2100  21.03.2019 2200,8205.0,7214.0,CH
21.03.2019 2200  21.03.2019 2300,7367.0,6782.0,CH
21.03.2019 2300  22.03.2019 0000,7249.0,6704.0,CH
22.03.2019 0000  22.03.2019 0100,6877.0,6381.0,CH
22.03.2019 0100  22.03.2019 0200,6837.0,6149.0,CH
22.03.2019 0200  22.03.2019 0300,6868.0,6456.0,CH
22.03.2019 0300  22.03.2019 0400,6681.0,6477.0,CH
22.03.2019 0400  22.03.2019 0500,6462.0,6496.0,CH
22.03.2019 0500  22.03.2019 0600,7740.0,6313.0,CH
22.03.2019 0600  22.03.2019 0700,7559.0,6359.0,CH
22.03.2019 0700  22.03.2019 0800,8249.0,7097.0,CH
22.03.2019 0800  22.03.2019 0900,8494.0,7547.0,CH
22.03.2019 0900  22.03.2019 1000,8388.0,7766.0,CH
22.03.2019 1000  22.03.2019 1100,8460.0,7705.0,CH
22.03.2019 1100  22.03.2019 1200,8191.0,7675.0,CH
22.03.2019 1200  22.03.2019 1300,7897.0,7687.0,CH
22.03.2019 1300  22.03.2019 1400,7802.0,7304.0,CH
22.03.2019 1400  22.03.2019 1500,7344.0,7805.0,CH
22.03.2019 1500  22.03.2019 1600,7213.0,7488.0,CH
22.03.2019 1600  22.03.2019 1700,7985.0,7257.0,CH
22.03.2019 1700  22.03.2019 1800,7911.0,6682.0,CH
22.03.2019 1800  22.03.2019 1900,7409.0,6668.0,CH
22.03.2019 1900  22.03.2019 2000,7925.0,6987.0,CH
22.03.2019 2000  22.03.2019 2100,7329.0,7255.0,CH
22.03.2019 2100  22.03.2019 2200,6980.0,6983.0,CH
22.03.2019 2200  22.03.2019 2300,6949.0,6615.0,CH
22.03.2019 2300  23.03.2019 0000,6721.0,6560.0,CH
23.03.2019 0000  23.03.2019 0100,6553.0,6338.0,CH
23.03.2019 0100  23.03.2019 0200,6535.0,6434.0,CH
23.03.2019 0200  23.03.2019 0300,6377.0,6239.0,CH
23.03.2019 0300  23.03.2019 0400,6372.0,6199.0,CH
23.03.2019 0400  23.03.2019 0500,6007.0,6251.0,CH
23.03.2019 0500  23.03.2019 0600,6006.0,6249.0,CH
23.03.2019 0600  23.03.2019 0700,6356.0,6121.0,CH
23.03.2019 0700  23.03.2019 0800,6260.0,6044.0,CH
23.03.2019 0800  23.03.2019 0900,6764.0,6462.0,CH
23.03.2019 0900  23.03.2019 1000,7012.0,6682.0,CH
23.03.2019 1000  23.03.2019 1100,7223.0,6825.0,CH
23.03.2019 1100  23.03.2019 1200,7186.0,6871.0,CH
23.03.2019 1200  23.03.2019 1300,6716.0,7254.0,CH
23.03.2019 1300  23.03.2019 1400,6420.0,7081.0,CH
23.03.2019 1400  23.03.2019 1500,6570.0,6965.0,CH
23.03.2019 1500  23.03.2019 1600,6534.0,6720.0,CH
23.03.2019 1600  23.03.2019 1700,6554.0,6403.0,CH
23.03.2019 1700  23.03.2019 1800,6539.0,6413.0,CH
23.03.2019 1800  23.03.2019 1900,7166.0,6012.0,CH
23.03.2019 1900  23.03.2019 2000,7321.0,6232.0,CH
23.03.2019 2000  23.03.2019 2100,7136.0,6507.0,CH
23.03.2019 2100  23.03.2019 2200,6859.0,6334.0,CH
23.03.2019 2200  23.03.2019 2300,6868.0,5963.0,CH
23.03.2019 2300  24.03.2019 0000,6181.0,5916.0,CH
24.03.2019 0000  24.03.2019 0100,6057.0,5747.0,CH
24.03.2019 0100  24.03.2019 0200,6571.0,5605.0,CH
24.03.2019 0200  24.03.2019 0300,6567.0,5908.0,CH
24.03.2019 0300  24.03.2019 0400,6594.0,5862.0,CH
24.03.2019 0400  24.03.2019 0500,6647.0,6019.0,CH
24.03.2019 0500  24.03.2019 0600,6616.0,5967.0,CH
24.03.2019 0600  24.03.2019 0700,6592.0,6016.0,CH
24.03.2019 0700  24.03.2019 0800,6521.0,5827.0,CH
24.03.2019 0800  24.03.2019 0900,6733.0,5598.0,CH
24.03.2019 0900  24.03.2019 1000,6653.0,5898.0,CH
